1.03153 513
1.06844 1049
1.30535 1585
1.31715 2121
1.35405 2657
1.36585 3193
1.37765 3729
1.40276 4265
1.41456 4801
1.42636 5337
1.43966 5873
1.45146 6409
1.46326 6945
1.47506 7481
1.48686 8017
1.49866 8553
1.51046 9089
1.52226 9625
1.53406 10161
1.56946 10697
1.58126 11233
1.59306 11769
1.60486 12305
1.61666 12841
1.62846 13377
1.64026 13913
1.65206 14449
1.66386 14985
1.71106 15521
1.72286 16057
1.73466 16593
1.74646 17129
1.75826 17665
1.77006 18201
1.78186 18737
1.79366 19273
1.80546 19809
1.81726 20345
1.82906 20881
1.84086 21417
1.85266 21953
1.86446 22489
1.87626 23025
1.92346 23561
1.93526 24097
1.94706 24633
1.95886 25169
1.97066 25705
1.98246 26241
1.99426 26777
2.00606 27313
2.01786 27849
2.02966 28385
2.04146 28921
2.05326 29457
2.06506 29993
2.07686 30529
2.08866 31065
2.10046 31601
2.11226 32137
2.12406 32673
2.13586 33209
2.14766 33745
2.15946 34281
2.24206 34817
2.25386 35353
2.26566 35889
2.27746 36425
2.28926 36961
2.30106 37497
2.31286 38033
2.32466 38569
2.33646 39105
2.34826 39641
2.36006 40177
2.37186 40713
2.38366 41249
2.39546 41785
2.40726 42321
2.41906 42857
2.43086 43393
2.44266 43929
2.45446 44465
2.46626 45001
2.47806 45537
2.48986 46073
2.50166 46609
2.51346 47145
2.52526 47681
2.53706 48217
2.54886 48753
2.56066 49289
2.57246 49825
2.58426 50361
2.59606 50897
2.60786 51433
2.61966 51969
2.73766 52505
2.74946 53041
2.76126 53577
2.77306 54113
2.78486 54649
2.79666 55185
2.80846 55721
2.82026 56257
2.83206 56793
2.84386 57329
2.85566 57865
2.86746 58401
2.87926 58937
2.89106 59473
2.90286 60009
2.91466 60545
2.92646 61081
2.93826 61617
2.95006 62153
2.95738 62465
3.1693 62977
3.18062 63489
3.22734 64001
3.23866 64513
3.24998 65025
3.2967 65537
3.30802 66049
3.35474 66561
3.36606 67073
3.37738 67585
3.4241 68097
3.43542 68609
3.44674 69121
3.49346 69633
3.50478 70145
3.5161 70657
3.56282 71169
3.57414 71681
3.58546 72193
3.63218 72705
3.6435 73217
3.65482 73729
3.66614 74241
3.67746 74753
3.68878 75265
3.7355 75777
3.74682 76289
3.75814 76801
3.80486 77313
3.81618 77825
3.8275 78337
3.83882 78849
3.85014 79361
3.86146 79873
3.87278 80385
3.9195 80897
3.93082 81409
3.94214 81921
3.95346 82433
3.96478 82945
4.0115 83457
4.02282 83969
4.03414 84481
4.08086 84993
4.09218 85505
4.1035 86017
4.11482 86529
4.12614 87041
4.13746 87553
4.14878 88065
4.1955 88577
4.20682 89089
4.21814 89601
4.22946 90113
4.24078 90625
4.2521 91137
4.26342 91649
4.31014 92161
4.32146 92673
4.33278 93185
4.3795 93697
4.39082 94209
4.40214 94721
4.41346 95233
4.42478 95745
4.4361 96257
4.44742 96769
4.49414 97281
4.50546 97793
4.51678 98305
4.5281 98817
4.53942 99329
4.55074 99841
4.56206 100353
4.60878 100865
4.6201 101377
4.63142 101889
4.67814 102401
4.68946 102913
4.70078 103425
4.7121 103937
4.72342 104449
4.73474 104961
4.74606 105473
4.75738 105985
4.7687 106497
4.78002 107009
4.79134 107521
4.83806 108033
4.84938 108545
4.8607 109057
4.87202 109569
4.88334 110081
4.89466 110593
4.90598 111105
4.9527 111617
4.96402 112129
4.97534 112641
4.98666 113153
5.03338 113665
5.0447 114177
5.05602 114689
5.06734 115201
5.07866 115713
5.12538 116225
6.15878 116737
6.15878 117249
6.15878 117761
6.15878 118273
6.15878 118785
6.15878 119297
7.0905 119809
7.0905 120321
7.0905 120833
7.10182 121345
7.10182 121857
7.10182 122369
7.10182 122881
7.11314 123393
7.11314 123905
7.11314 124417
7.11314 124929
7.11314 125441
7.11314 125953
7.11314 126465
7.11314 126977
7.11314 127489
7.11314 128001
7.11314 128513
7.11314 129025
7.11314 129537
7.11314 130049
7.11314 130561
7.11314 131073
7.11314 131585
7.11314 132097
7.11314 132609
7.11314 133121
7.11314 133633
7.11314 134145
7.11314 134657
7.11314 135169
7.11314 135681
7.12494 136217
7.13674 136753
7.14854 137289
7.16034 137825
7.17214 138361
7.21934 138897
7.23114 139433
7.24294 139969
7.25474 140505
7.26654 141041
7.27834 141577
7.29014 142113
7.31326 142649
8.32758 143185
8.3507 143721
8.3625 144257
8.3743 144793
8.4215 145329
8.4333 145865
8.47586 146401
8.48766 146937
8.49946 147473
8.54522 148009
8.55702 148545
9.30722 149081
9.30722 149617
9.30722 150153
9.30722 150689
9.30722 151225
9.30722 151761
9.30722 152297
9.30722 152833
9.30722 153369
9.30722 153905
9.30722 154441
9.30722 154977
9.30722 155513
9.30722 156049
9.30722 156585
9.30722 157121
9.30722 157657
9.30722 158193
9.30722 158729
10.1222 159265
10.2048 159801
10.2166 160337
10.2284 160873
10.2638 161409
10.2756 161945
10.2874 162481
11.3728 163017
11.3846 163553
11.3964 164089
11.4082 164625
11.4318 165161
11.4436 165697
11.5493 166233
11.5611 166769
12.0567 167305
12.0685 167841
12.0803 168377
12.0921 168913
12.1039 169449
12.1157 169985
12.1275 170521
12.1393 171057
12.3871 171593
12.3989 172129
12.4107 172665
12.4225 173201
12.4343 173737
12.4461 174273
12.4579 174809
12.4697 175345
12.8355 175881
12.8473 176417
12.8591 176953
12.8709 177489
12.8827 178025
12.8945 178561
12.9063 179097
12.9181 179633
12.9299 180169
13.3311 180705
13.3429 181241
13.3547 181777
13.3665 182313
13.3783 182849
13.3901 183385
13.4019 183921
13.4137 184457
13.6143 184993
13.8149 185529
13.8267 186065
13.8385 186601
13.8503 187137
13.8621 187673
13.8739 188209
13.8857 188745
13.8975 189281
13.9093 189817
14.3105 190353
14.3223 190889
14.3341 191425
14.3459 191961
14.3577 192497
14.3695 193033
14.3813 193569
14.3931 194105
14.4049 194641
14.6055 195177
14.8297 195713
14.8415 196249
14.8533 196785
14.8651 197321
14.8769 197857
14.8887 198393
14.9005 198929
14.9123 199465
14.9241 200001
15.1247 200537
15.3371 201073
15.3725 201609
15.3843 202145
15.3961 202681
15.4079 203217
15.4197 203753
15.4315 204289
15.4433 204825
15.4551 205361
15.6557 205897
15.8563 206433
15.8917 206969
15.9035 207505
15.9153 208041
15.9271 208577
15.9389 209113
15.9507 209649
15.9625 210185
15.9743 210721
15.9861 211257
16.1867 211793
16.3991 212329
16.4345 212865
16.4463 213401
16.4581 213937
16.4699 214473
16.4817 215009
16.4935 215545
16.5053 216081
16.5171 216617
16.5289 217153
16.5407 217689
16.9301 218225
16.9891 218761
17.0009 219297
17.0127 219833
17.0245 220369
17.0363 220905
17.0481 221441
17.0599 221977
17.0717 222513
17.0835 223049
17.0953 223585
17.1071 224121
17.3077 224657
17.5673 225193
17.5791 225729
17.5909 226265
17.6027 226801
17.6145 227337
17.6263 227873
17.6381 228409
17.6499 228945
17.6617 229481
17.6735 230017
17.6853 230553
17.6971 231089
18.0865 231625
18.1455 232161
18.1573 232697
18.1691 233233
18.1809 233769
18.1927 234305
18.2045 234841
18.2163 235377
18.2281 235913
18.2399 236449
18.2517 236985
18.2635 237521
18.2753 238057
18.2871 238593
18.7355 239129
18.7473 239665
18.7591 240201
18.7709 240737
18.7827 241273
18.7945 241809
18.8063 242345
18.8181 242881
18.8299 243417
18.8417 243953
18.8535 244489
18.8653 245025
18.8771 245561
18.8889 246097
19.3491 246633
19.3609 247169
19.3727 247705
19.3845 248241
19.3963 248777
19.4081 249313
19.4199 249849
19.4317 250385
19.4435 250921
19.4553 251457
19.4671 251993
19.4789 252529
19.4907 253065
19.5025 253601
19.5143 254137
19.9745 254673
19.9863 255209
19.9981 255745
20.0099 256281
20.0217 256817
20.0335 257353
20.0453 257889
20.0571 258425
20.0689 258961
20.0807 259497
20.0925 260033
20.1043 260569
20.1161 261105
20.1279 261641
20.3403 262177
20.6117 262713
20.6235 263249
20.6353 263785
20.6471 264321
20.6589 264857
20.6707 265393
20.6825 265929
20.6943 266465
20.7061 267001
20.7179 267537
20.7297 268073
20.7415 268609
20.7533 269145
20.7651 269681
20.7769 270217
21.1663 270753
21.2489 271289
21.2607 271825
21.2725 272361
21.2843 272897
21.2961 273433
21.3079 273969
21.3197 274505
21.3315 275041
21.3433 275577
21.3551 276113
21.3669 276649
21.3787 277185
21.3905 277721
21.4023 278257
21.6147 278793
21.8861 279329
21.8979 279865
21.9097 280401
21.9215 280937
21.9333 281473
21.9451 282009
21.9569 282545
21.9687 283081
21.9805 283617
21.9923 284153
22.0041 284689
22.0159 285225
22.0277 285761
22.0395 286297
22.0513 286833
22.2519 287369
22.4761 287905
22.5587 288441
22.5705 288977
22.5823 289513
22.5941 290049
22.6059 290585
22.6177 291121
22.6295 291657
22.6413 292193
22.6531 292729
22.6649 293265
22.6767 293801
22.6885 294337
22.7003 294873
22.7121 295409
22.9245 295945
23.1251 296481
23.2313 297017
23.2431 297553
23.2549 298089
23.2667 298625
23.2785 299161
23.2903 299697
23.3021 300233
23.3139 300769
23.3257 301305
23.3375 301841
23.3493 302377
23.3611 302913
23.3729 303449
23.3847 303985
23.3965 304521
23.5971 305057
23.7977 305593
23.9039 306129
23.9157 306665
23.9275 307201
23.9393 307737
23.9511 308273
23.9629 308809
23.9747 309345
23.9865 309881
23.9983 310417
24.0101 310953
24.0219 311489
24.0337 312025
24.0455 312561
24.0573 313097
24.0691 313633
24.0809 314169
24.4821 314705
24.5883 315241
24.6001 315777
24.6119 316313
24.6237 316849
24.6355 317385
24.6473 317921
24.6591 318457
24.6709 318993
24.6827 319529
24.6945 320065
24.7063 320601
24.7181 321137
24.7299 321673
24.7417 322209
24.7535 322745
24.7653 323281
24.7771 323817
24.9895 324353
25.2845 324889
25.2963 325425
25.3081 325961
25.3199 326497
25.3317 327033
25.3435 327569
25.3553 328105
25.3671 328641
25.3789 329177
25.3907 329713
25.4025 330249
25.4143 330785
25.4261 331321
25.4379 331857
25.4497 332393
25.4615 332929
25.4851 333465
25.4969 334001
25.8981 334537
26.0043 335073
26.0161 335609
26.0279 336145
26.0397 336681
26.0515 337217
26.0633 337753
26.0751 338289
26.0869 338825
26.0987 339361
26.1105 339897
26.1223 340433
26.1341 340969
26.1459 341505
26.1577 342041
26.1695 342577
26.1813 343113
26.1931 343649
26.2167 344185
26.2285 344721
26.7359 345257
26.7477 345793
26.7595 346329
26.7713 346865
26.7831 347401
26.7949 347937
26.8067 348473
26.8185 349009
26.8303 349545
26.8421 350081
26.8539 350617
26.8657 351153
26.8775 351689
26.8893 352225
26.9011 352761
26.9129 353297
26.9247 353833
26.9365 354369
26.9483 354905
26.9601 355441
27.4793 355977
27.4911 356513
27.5029 357049
27.5147 357585
27.5265 358121
27.5383 358657
27.5501 359193
27.5619 359729
27.5737 360265
27.5855 360801
27.5973 361337
27.6091 361873
27.6209 362409
27.6327 362945
27.6445 363481
27.6563 364017
27.6799 364553
27.6917 365089
27.7035 365625
27.7153 366161
27.7271 366697
28.2345 367233
28.2463 367769
28.2581 368305
28.2699 368841
28.2817 369377
28.2935 369913
28.3053 370449
28.3171 370985
28.3289 371521
28.3407 372057
28.3525 372593
28.3643 373129
28.3761 373665
28.3879 374201
28.3997 374737
28.4115 375273
28.4351 375809
28.4469 376345
28.4587 376881
28.4705 377417
28.6711 377953
29.0015 378489
29.0133 379025
29.0251 379561
29.0369 380097
29.0487 380633
29.0605 381169
29.0723 381705
29.0841 382241
29.0959 382777
29.1077 383313
29.1195 383849
29.1313 384385
29.1431 384921
29.1549 385457
29.1667 385993
29.1785 386529
29.2021 387065
29.2139 387601
29.2257 388137
29.2375 388673
29.2493 389209
29.6387 389745
29.7921 390281
29.8039 390817
29.8157 391353
29.8275 391889
29.8393 392425
29.8511 392961
29.8629 393497
29.8747 394033
29.8865 394569
29.8983 395105
29.9101 395641
29.9219 396177
29.9337 396713
29.9455 397249
29.9573 397785
29.9691 398321
29.9809 398857
29.9927 399393
30.0045 399929
30.0163 400465
30.2169 401001
30.5709 401537
30.5827 402073
30.5945 402609
30.6063 403145
30.6181 403681
30.6299 404217
30.6417 404753
30.6535 405289
30.6653 405825
30.6771 406361
30.6889 406897
30.7007 407433
30.7125 407969
30.7243 408505
30.7361 409041
30.7479 409577
30.7715 410113
30.7833 410649
30.7951 411185
30.8069 411721
31.0075 412257
31.0193 412793
31.2199 413329
31.3733 413865
31.3851 414401
31.3969 414937
31.4087 415473
31.4205 416009
31.4323 416545
31.4441 417081
31.4559 417617
31.4677 418153
31.4795 418689
31.4913 419225
31.5031 419761
31.5149 420297
31.5267 420833
31.5385 421369
31.5503 421905
31.5739 422441
31.5857 422977
31.5975 423513
31.6093 424049
31.8099 424585
31.8217 425121
32.1639 425657
32.1757 426193
32.1875 426729
32.1993 427265
32.2111 427801
32.2229 428337
32.2347 428873
32.2465 429409
32.2583 429945
32.2701 430481
32.2819 431017
32.2937 431553
32.3055 432089
32.3173 432625
32.3291 433161
32.3409 433697
32.3645 434233
32.3763 434769
32.3881 435305
32.3999 435841
32.6123 436377
32.6241 436913
32.6359 437449
32.6477 437985
32.9899 438521
33.0017 439057
33.0135 439593
33.0253 440129
33.0371 440665
33.0489 441201
33.0607 441737
33.0725 442273
33.0843 442809
33.0961 443345
33.1079 443881
33.1197 444417
33.1315 444953
33.1433 445489
33.1551 446025
33.1669 446561
33.1905 447097
33.2023 447633
33.2141 448169
33.2259 448705
33.4501 449241
33.4619 449777
33.4737 450313
33.4855 450849
33.8277 451385
33.8395 451921
33.8513 452457
33.8631 452993
33.8749 453529
33.8867 454065
33.8985 454601
33.9103 455137
33.9221 455673
33.9339 456209
33.9457 456745
33.9575 457281
33.9693 457817
33.9811 458353
33.9929 458889
34.0047 459425
34.0165 459961
34.0283 460497
34.0401 461033
34.0519 461569
34.2879 462105
34.2997 462641
34.3115 463177
34.3233 463713
34.6655 464249
34.6773 464785
34.6891 465321
34.7009 465857
34.7127 466393
34.7245 466929
34.7363 467465
34.7481 468001
34.7599 468537
34.7717 469073
34.7835 469609
34.7953 470145
34.8071 470681
34.8189 471217
34.8307 471753
34.8425 472289
34.8543 472825
34.8779 473361
34.8897 473897
34.9015 474433
34.9133 474969
35.1375 475505
35.1493 476041
35.1611 476577
35.1729 477113
35.5151 477649
35.5269 478185
35.5387 478721
35.5505 479257
35.5623 479793
35.5741 480329
35.5859 480865
35.5977 481401
35.6095 481937
35.6213 482473
35.6331 483009
35.6449 483545
35.6567 484081
35.6685 484617
35.6803 485153
35.6921 485689
35.7157 486225
35.7275 486761
35.7393 487297
35.7511 487833
35.9635 488369
35.9989 488905
36.0107 489441
36.0225 489977
36.0343 490513
36.3765 491049
36.3883 491585
36.4001 492121
36.4119 492657
36.4237 493193
36.4355 493729
36.4473 494265
36.4591 494801
36.4709 495337
36.4827 495873
36.4945 496409
36.5063 496945
36.5181 497481
36.5299 498017
36.5417 498553
36.5535 499089
36.5653 499625
36.5889 500161
36.6007 500697
36.6125 501233
36.6243 501769
36.8721 502305
36.8839 502841
36.8957 503377
36.9075 503913
37.1081 504449
37.2615 504985
37.2733 505521
37.2851 506057
37.2969 506593
37.3087 507129
37.3205 507665
37.3323 508201
37.3441 508737
37.3559 509273
37.3677 509809
37.3795 510345
37.3913 510881
37.4031 511417
37.4149 511953
37.4267 512489
37.4385 513025
37.4503 513561
37.4621 514097
37.4739 514633
37.4857 515169
37.6863 515705
37.7453 516241
37.7571 516777
37.7689 517313
37.7807 517849
38.1347 518385
38.1465 518921
38.1583 519457
38.1701 519993
38.1819 520529
38.1937 521065
38.2055 521601
38.2173 522137
38.2291 522673
38.2409 523209
38.2527 523745
38.2645 524281
38.2763 524817
38.2881 525353
38.2999 525889
38.3117 526425
38.3235 526961
38.3471 527497
38.3589 528033
38.3707 528569
38.3825 529105
38.5831 529641
38.6421 530177
38.6539 530713
38.6657 531249
38.6775 531785
38.8781 532321
39.0315 532857
39.0433 533393
39.0551 533929
39.0669 534465
39.0787 535001
39.0905 535537
39.1023 536073
39.1141 536609
39.1259 537145
39.1377 537681
39.1495 538217
39.1613 538753
39.1731 539289
39.1849 539825
39.1967 540361
39.2085 540897
39.2321 541433
39.2439 541969
39.2557 542505
39.2675 543041
39.4681 543577
39.5271 544113
39.5389 544649
39.5507 545185
39.5625 545721
39.7749 546257
39.9283 546793
39.9401 547329
39.9519 547865
39.9637 548401
39.9755 548937
39.9873 549473
39.9991 550009
40.0109 550545
40.0227 551081
40.0345 551617
40.0463 552153
40.0581 552689
40.0699 553225
40.0817 553761
40.0935 554297
40.1053 554833
40.1171 555369
40.1407 555905
40.1525 556441
40.1643 556977
40.1761 557513
40.3767 558049
40.4357 558585
40.4475 559121
40.4593 559657
40.4711 560193
40.6717 560729
40.8487 561265
40.8605 561801
40.8723 562337
40.8841 562873
40.8959 563409
40.9077 563945
40.9195 564481
40.9313 565017
40.9431 565553
40.9549 566089
40.9667 566625
40.9785 567161
40.9903 567697
41.0021 568233
41.0139 568769
41.0257 569305
41.0375 569841
41.0493 570377
41.0611 570913
41.0729 571449
41.0847 571985
41.0965 572521
41.3443 573057
41.3561 573593
41.3679 574129
41.3797 574665
41.5803 575201
41.7691 575737
41.7809 576273
41.7927 576809
41.8045 577345
41.8163 577881
41.8281 578417
41.8399 578953
41.8517 579489
41.8635 580025
41.8753 580561
41.8871 581097
41.8989 581633
41.9107 582169
41.9225 582705
41.9343 583241
41.9461 583777
41.9579 584313
41.9815 584849
41.9933 585385
42.0051 585921
42.0169 586457
42.0287 586993
42.0405 587529
42.2411 588065
42.3001 588601
42.3119 589137
42.3237 589673
42.3355 590209
42.7013 590745
42.7131 591281
42.7249 591817
42.7367 592353
42.7485 592889
42.7603 593425
42.7721 593961
42.7839 594497
42.7957 595033
42.8075 595569
42.8193 596105
42.8311 596641
42.8429 597177
42.8547 597713
42.8665 598249
42.8783 598785
42.9019 599321
42.9137 599857
42.9255 600393
42.9373 600929
42.9491 601465
42.9609 602001
42.9727 602537
42.9845 603073
43.2323 603609
43.2441 604145
43.2559 604681
43.2677 605217
43.4683 605753
43.6571 606289
43.6689 606825
43.6807 607361
43.6925 607897
43.7043 608433
43.7161 608969
43.7279 609505
43.7397 610041
43.7515 610577
43.7633 611113
43.7751 611649
43.7869 612185
43.7987 612721
43.8105 613257
43.8223 613793
43.8341 614329
43.8459 614865
43.8695 615401
43.8813 615937
43.8931 616473
43.9049 617009
43.9167 617545
43.9285 618081
43.9403 618617
43.9521 619153
44.1999 619689
44.2117 620225
44.2235 620761
44.2353 621297
44.6247 621833
44.6365 622369
44.6483 622905
44.6601 623441
44.6719 623977
44.6837 624513
44.6955 625049
44.7073 625585
44.7191 626121
44.7309 626657
44.7427 627193
44.7545 627729
44.7663 628265
44.7781 628801
44.7899 629337
44.8017 629873
44.8135 630409
44.8253 630945
44.8371 631481
44.8489 632017
44.8607 632553
44.8725 633089
44.8843 633625
44.8961 634161
44.9079 634697
44.9197 635233
45.1675 635769
45.1793 636305
45.1911 636841
45.2029 637377
45.6041 637913
45.6159 638449
45.6277 638985
45.6395 639521
45.6513 640057
45.6631 640593
